student_id,age,gender,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty
7272,17,2,4.27,67.8,2,5.5,3,4,3,3
5247,21,2,0.86,60.0,2,9.2,3,2,3,3
1260,23,2,3.9,68.4,2,9.5,3,4,3,3
7174,20,2,6.32,68.2,2,5.9,3,1,3,3
1889,17,2,6.31,75.4,2,7.1,3,3,3,3
11387,21,2,7.78,64.3,2,7.7,3,3,3,3
712,21,2,2.69,76.1,2,5.2,3,3,3,3
19149,22,2,3.03,71.3,2,4.8,3,3,3,3
16776,21,2,4.01,96.1,2,6.2,3,4,3,3
15169,20,2,2.71,66.7,2,7.6,3,4,3,3
7938,20,2,0.75,58.7,2,7.0,3,3,3,3
4809,20,2,3.82,86.8,2,5.3,3,2,3,3
3330,24,2,6.71,89.1,2,8.7,3,4,3,3
3294,19,2,2.42,55.4,2,6.3,3,2,3,3
17208,24,2,1.79,74.3,2,5.2,3,2,3,3
12248,19,2,1.37,83.2,2,5.0,3,3,3,3
3846,20,2,4.38,95.1,2,9.3,3,3,3,3
5552,19,2,6.72,89.5,2,8.9,3,0,3,3
15129,17,2,2.84,93.2,2,7.7,3,3,3,3
8297,23,2,4.85,46.9,2,8.2,3,3,3,3
12204,18,2,6.66,85.7,2,8.0,3,3,3,3
1795,20,2,5.61,89.9,2,9.2,3,1,3,3
16771,19,2,7.77,44.3,2,8.3,3,4,3,3
5918,18,2,6.23,82.1,2,8.1,3,0,3,3
16705,22,2,0.33,40.8,2,7.7,3,4,3,3
11903,18,2,7.75,42.9,2,5.6,3,3,3,3
5025,23,2,0.86,84.0,2,8.0,3,0,3,3
1659,23,2,0.1,73.8,2,8.5,3,4,3,3
213,23,2,4.95,42.0,2,6.5,3,1,3,3
16614,22,2,6.37,94.7,2,9.4,3,0,3,3
13197,20,2,5.38,94.3,2,6.7,3,0,3,3
4420,17,2,5.2,80.5,2,5.9,3,0,3,3
19462,19,2,1.73,70.1,2,6.8,3,2,3,3
5194,17,2,2.49,50.7,2,9.7,3,3,3,3
9552,17,2,6.25,40.6,2,7.2,3,2,3,3
8527,21,2,0.16,72.7,2,4.4,3,2,3,3
2167,19,2,2.79,61.3,2,4.1,3,3,3,3
3111,21,2,7.63,81.6,2,8.5,3,0,3,3
793,22,2,5.59,70.8,2,4.9,3,3,3,3
234,23,2,4.19,83.4,2,5.7,3,2,3,3
13941,22,2,5.38,67.5,2,9.9,3,0,3,3
12649,21,2,5.86,46.3,2,9.8,3,4,3,3
16840,17,2,5.45,86.3,2,7.8,3,0,3,3
210,23,2,5.87,95.8,2,6.1,3,4,3,3
9331,17,2,4.0,41.4,2,7.5,3,1,3,3
13688,19,2,1.42,76.8,2,5.0,3,2,3,3
17950,19,2,2.64,83.0,2,7.4,3,4,3,3
4499,18,2,0.41,55.0,2,4.9,3,1,3,3
11598,22,2,2.29,44.7,2,6.3,3,3,3,3
9506,19,2,2.9,91.7,2,9.3,3,2,3,3
2414,21,2,4.81,45.4,2,8.6,3,0,3,3
6599,18,2,2.84,99.0,2,6.1,3,0,3,3
15714,18,2,1.57,78.8,2,4.5,3,3,3,3
12927,22,2,7.91,86.6,2,6.0,3,4,3,3
11015,20,2,4.02,92.3,2,9.7,3,2,3,3
835,23,2,6.24,69.0,2,6.7,3,1,3,3
9064,19,2,0.68,42.0,2,7.4,3,3,3,3
8075,23,2,5.76,54.2,2,8.8,3,1,3,3
12634,21,2,7.45,68.6,2,7.1,3,1,3,3
9456,19,2,4.03,90.0,2,7.8,3,2,3,3
9811,24,2,0.98,94.2,2,6.7,3,4,3,3
6036,17,2,5.09,82.0,2,4.3,3,0,3,3
10607,21,2,6.18,98.2,2,8.2,3,1,3,3
1221,22,2,3.55,40.6,2,7.9,3,0,3,3
9958,23,2,5.98,47.7,2,6.8,3,4,3,3
11660,23,2,0.74,79.5,2,9.6,3,3,3,3
6553,18,2,0.09,50.2,2,5.1,3,3,3,3
11376,18,2,0.81,46.0,2,9.9,3,4,3,3
1388,19,2,5.93,43.4,2,6.2,3,2,3,3
2002,17,2,3.75,86.8,2,9.8,3,3,3,3
5610,17,2,5.61,92.6,2,9.6,3,4,3,3
4582,24,2,7.33,71.8,2,5.8,3,1,3,3
17394,18,2,7.32,68.2,2,4.4,3,2,3,3
15322,20,2,2.28,60.7,2,4.2,3,3,3,3
2524,20,2,3.09,45.1,2,6.1,3,0,3,3
15512,24,2,0.3,80.9,2,5.8,3,4,3,3
7260,18,2,2.15,48.3,2,9.4,3,0,3,3
18795,23,2,6.83,72.4,2,5.1,3,2,3,3
14818,21,2,6.54,47.1,2,6.5,3,3,3,3
3079,18,2,4.23,48.2,2,6.3,3,2,3,3
7461,21,2,5.64,97.0,2,4.9,3,4,3,3
19711,21,2,0.08,64.1,2,5.5,3,4,3,3
15534,22,2,2.03,53.6,2,5.8,3,3,3,3
4783,19,2,6.88,96.8,2,8.5,3,3,3,3
13525,21,2,6.07,49.8,2,7.9,3,3,3,3
4382,17,2,7.19,64.1,2,6.7,3,4,3,3
17247,22,2,5.77,45.9,2,4.1,3,2,3,3
11713,23,2,5.92,59.6,2,9.3,3,4,3,3
13486,17,2,7.74,72.7,2,7.0,3,2,3,3
6405,23,2,3.98,78.7,2,8.5,3,2,3,3
7643,20,2,5.43,62.8,2,4.7,3,0,3,3
8068,21,2,5.36,96.5,2,4.4,3,1,3,3
6453,24,2,2.87,46.7,2,4.7,3,0,3,3
15658,23,2,5.6,83.3,2,5.2,3,3,3,3
2166,24,2,3.98,65.2,2,8.8,3,0,3,3
8810,20,2,6.82,51.8,2,8.3,3,2,3,3
19825,24,2,0.82,74.0,2,8.8,3,1,3,3
3804,17,2,3.3,58.7,2,7.6,3,0,3,3
11688,21,2,1.89,66.4,2,4.8,3,3,3,3
18070,20,2,2.49,60.9,2,5.3,3,0,3,3
14515,20,2,7.48,72.7,2,9.6,3,2,3,3
10619,24,2,6.61,62.6,2,4.3,3,1,3,3
14895,19,2,1.62,85.4,2,7.3,3,0,3,3
14602,20,2,6.54,47.4,2,9.0,3,2,3,3
18928,18,2,3.92,97.2,2,8.6,3,4,3,3
7638,22,2,0.83,57.1,2,7.5,3,2,3,3
10123,22,2,6.01,61.9,2,5.9,3,0,3,3
10197,21,2,0.99,64.5,2,5.5,3,3,3,3
14920,22,2,7.26,41.3,2,9.1,3,4,3,3
10620,19,2,1.74,79.2,2,8.6,3,2,3,3
11240,17,2,2.77,93.5,2,6.9,3,2,3,3
13087,22,2,6.01,46.5,2,9.9,3,2,3,3
1387,21,2,6.03,43.4,2,9.4,3,3,3,3
17700,24,2,4.5,73.6,2,9.7,3,1,3,3
15421,17,2,7.05,67.2,2,5.7,3,2,3,3
11824,17,2,7.4,93.8,2,6.1,3,2,3,3
13446,20,2,4.37,76.0,2,8.5,3,0,3,3
14978,18,2,5.41,90.2,2,8.1,3,1,3,3
3096,23,2,2.32,62.7,2,9.1,3,1,3,3
16201,23,2,5.27,64.6,2,5.7,3,2,3,3
3286,20,2,3.4,48.6,2,7.4,3,3,3,3
9931,19,2,3.12,98.7,2,8.5,3,1,3,3
16241,19,2,3.21,54.8,2,5.4,3,0,3,3
12692,22,2,3.96,71.8,2,7.8,3,3,3,3
7848,24,2,4.28,86.4,2,8.1,3,4,3,3
1314,23,2,4.62,61.8,2,7.2,3,2,3,3
10086,19,2,1.13,59.5,2,6.4,3,2,3,3
12520,18,2,0.08,65.1,2,6.3,3,3,3,3
8421,23,2,3.36,78.9,2,7.4,3,2,3,3
11096,21,2,3.8,80.4,2,9.9,3,2,3,3
18701,17,2,4.0,43.4,2,5.3,3,1,3,3
13746,20,2,0.89,97.6,2,8.7,3,3,3,3
17410,20,2,4.27,71.8,2,7.8,3,0,3,3
11246,22,2,6.76,40.6,2,8.0,3,4,3,3
9632,17,2,4.46,70.5,2,7.1,3,3,3,3
5073,18,2,4.84,65.2,2,6.3,3,4,3,3
9374,19,2,4.08,94.0,2,5.5,3,0,3,3
18530,18,2,3.23,60.9,2,5.1,3,1,3,3
16056,22,2,0.14,57.4,2,6.5,3,0,3,3
14509,22,2,6.66,60.4,2,9.3,3,2,3,3
2270,24,2,0.4,41.0,2,4.5,3,3,3,3
13292,17,2,5.91,87.8,2,5.2,3,2,3,3
13413,20,2,5.52,69.9,2,4.4,3,2,3,3
12556,22,2,6.66,53.7,2,8.7,3,3,3,3
16319,19,2,5.04,91.0,2,6.5,3,4,3,3
8599,19,2,1.96,81.0,2,7.4,3,3,3,3
1423,21,2,6.07,96.7,2,8.7,3,1,3,3
18166,17,2,0.77,52.3,2,4.7,3,3,3,3
19193,18,2,3.65,90.6,2,7.6,3,2,3,3
13040,19,2,7.09,79.1,2,9.0,3,4,3,3
13236,23,2,2.94,58.2,2,4.6,3,3,3,3
19652,17,2,5.47,89.2,2,5.1,3,3,3,3
10307,22,2,6.29,82.0,2,7.1,3,4,3,3
18860,23,2,1.04,49.0,2,5.8,3,4,3,3
1542,18,2,4.47,42.4,2,6.2,3,0,3,3
11632,23,2,2.79,60.7,2,7.3,3,4,3,3
7263,23,2,1.23,82.8,2,5.1,3,3,3,3
10795,19,2,7.1,98.9,2,8.0,3,2,3,3
15191,24,2,6.88,93.5,2,5.0,3,4,3,3
4608,20,2,1.58,89.8,2,6.0,3,1,3,3
16751,21,2,0.13,64.4,2,5.5,3,0,3,3
8435,19,2,6.22,49.3,2,7.6,3,1,3,3
7112,23,2,0.32,43.3,2,9.1,3,2,3,3
5539,23,2,4.8,91.5,2,6.1,3,3,3,3
4467,23,2,1.43,70.4,2,8.5,3,0,3,3
16761,22,2,6.27,93.3,2,5.2,3,3,3,3
17645,23,2,0.5,80.5,2,9.2,3,1,3,3
9038,23,2,6.68,51.3,2,9.2,3,1,3,3
10204,19,2,3.52,82.7,2,9.4,3,4,3,3
9476,17,2,4.01,46.8,2,8.8,3,4,3,3
9285,17,2,4.0,84.8,2,8.1,3,2,3,3
12052,23,2,7.91,79.0,2,4.7,3,1,3,3
15677,19,2,3.49,94.1,2,5.6,3,4,3,3
17096,21,2,1.31,47.0,2,7.0,3,3,3,3
6124,20,2,2.66,93.4,2,4.9,3,2,3,3
8564,19,2,4.68,88.7,2,6.8,3,4,3,3
3772,19,2,7.9,69.1,2,4.1,3,1,3,3
1110,17,2,0.51,59.7,2,5.3,3,3,3,3
4656,18,2,1.05,92.6,2,4.6,3,3,3,3
16330,20,2,3.13,87.7,2,5.4,3,3,3,3
9231,21,2,7.54,40.6,2,4.7,3,3,3,3
17415,21,2,0.19,77.8,2,5.1,3,3,3,3
8213,24,2,0.55,91.7,2,9.5,3,1,3,3
17882,18,2,0.72,48.4,2,5.9,3,4,3,3
8267,18,2,5.59,76.5,2,9.9,3,2,3,3
7096,24,2,0.81,75.1,2,7.9,3,0,3,3
9127,24,2,3.45,60.5,2,6.8,3,3,3,3
16023,21,2,2.05,42.5,2,6.9,3,0,3,3
9919,22,2,5.36,59.9,2,7.8,3,0,3,3
16637,22,2,6.21,86.8,2,9.3,3,1,3,3
9097,18,2,3.13,64.7,2,6.1,3,2,3,3
1738,17,2,3.48,67.7,2,7.7,3,3,3,3
16673,19,2,6.13,65.4,2,4.2,3,4,3,3
11913,23,2,2.69,50.2,2,5.1,3,2,3,3
562,17,2,5.7,83.1,2,4.5,3,3,3,3
12544,18,2,3.05,90.9,2,5.0,3,2,3,3
3346,23,2,1.99,81.8,2,4.7,3,2,3,3
11493,17,2,7.63,79.9,2,6.2,3,1,3,3
9355,20,2,7.35,45.8,2,9.9,3,1,3,3
9629,22,2,5.76,58.5,2,8.3,3,1,3,3
8315,17,2,5.62,74.4,2,9.6,3,4,3,3
9720,19,2,1.09,81.2,2,7.9,3,1,3,3
18749,21,2,5.71,94.8,2,9.5,3,2,3,3
17105,19,2,5.94,47.5,2,8.7,3,4,3,3
18810,22,2,1.14,75.2,2,4.1,3,1,3,3
59,22,2,1.62,91.8,2,8.9,3,2,3,3
14591,22,2,2.3,84.8,2,9.1,3,0,3,3
13478,23,2,2.84,90.5,2,8.5,3,1,3,3
8406,17,2,6.67,70.1,2,9.5,3,2,3,3
10484,19,2,7.17,95.1,2,6.1,3,4,3,3
4180,20,2,7.32,55.4,2,5.2,3,3,3,3
13469,20,2,4.44,89.0,2,5.0,3,3,3,3
15682,24,2,5.53,72.0,2,8.6,3,3,3,3
3691,20,2,3.76,78.4,2,7.4,3,4,3,3
1650,23,2,6.04,87.6,2,8.2,3,0,3,3
4637,23,2,1.53,62.5,2,4.1,3,3,3,3
2511,18,2,6.37,74.1,2,9.7,3,2,3,3
19377,20,2,5.15,48.6,2,9.3,3,0,3,3
15391,19,2,3.44,52.5,2,7.7,3,2,3,3
939,20,2,4.27,76.8,2,5.3,3,1,3,3
396,23,2,0.7,63.5,2,6.5,3,2,3,3
19810,21,2,3.19,87.0,2,7.4,3,3,3,3
16912,17,2,4.09,81.3,2,7.5,3,4,3,3
10340,19,2,0.64,92.1,2,7.0,3,3,3,3
14255,23,2,3.29,83.2,2,5.9,3,0,3,3
3871,17,2,1.19,97.3,2,8.4,3,0,3,3
10175,24,2,2.86,77.9,2,5.4,3,1,3,3
19530,20,2,3.73,67.9,2,6.9,3,4,3,3
2908,24,2,4.9,59.4,2,7.7,3,1,3,3
10293,17,2,0.82,91.0,2,6.2,3,3,3,3
17536,24,2,4.46,69.3,2,4.6,3,4,3,3
5994,22,2,1.98,67.2,2,5.9,3,4,3,3
14988,17,2,4.51,92.3,2,9.1,3,2,3,3
19048,21,2,6.57,64.1,2,6.4,3,3,3,3
4416,20,2,6.1,79.0,2,7.9,3,1,3,3
17541,24,2,0.24,93.5,2,5.1,3,4,3,3
17119,24,2,6.4,52.0,2,7.2,3,0,3,3
18897,19,2,2.48,84.2,2,7.3,3,4,3,3
10010,17,2,1.46,84.2,2,7.5,3,2,3,3
11301,24,2,0.13,91.5,2,6.9,3,4,3,3
16197,19,2,4.79,89.4,2,4.2,3,3,3,3
3950,18,2,6.96,69.7,2,4.2,3,4,3,3
19933,17,2,2.64,63.5,2,9.2,3,2,3,3
12945,23,2,0.09,91.6,2,8.9,3,2,3,3
2073,20,2,7.87,75.4,2,5.6,3,4,3,3
5823,23,2,4.81,44.4,2,5.5,3,4,3,3
18899,20,2,6.74,48.0,2,7.0,3,1,3,3
13445,20,2,5.35,67.0,2,5.1,3,1,3,3
3514,18,2,2.12,74.4,2,9.9,3,4,3,3
11008,22,2,4.8,72.6,2,6.2,3,1,3,3
13527,24,2,7.03,85.9,2,8.2,3,2,3,3
13004,19,2,4.15,72.9,2,8.9,3,2,3,3
7965,17,2,4.05,80.3,2,8.9,3,4,3,3
5087,23,2,4.71,41.2,2,6.6,3,0,3,3
7483,20,2,3.44,55.4,2,8.4,3,1,3,3
17743,18,2,3.9,87.8,2,5.3,3,3,3,3
13793,23,2,0.09,95.4,2,7.5,3,3,3,3
767,21,2,7.36,84.0,2,9.9,3,0,3,3
13601,20,2,5.95,97.1,2,9.1,3,4,3,3
3783,17,2,0.35,87.1,2,6.8,3,1,3,3
17666,17,2,0.7,40.6,2,5.6,3,3,3,3
9337,20,2,4.87,82.8,2,4.1,3,0,3,3
18904,19,2,0.7,77.9,2,7.8,3,1,3,3
10703,20,2,3.31,49.6,2,9.7,3,1,3,3
12750,19,2,4.64,70.0,2,6.3,3,1,3,3
10466,20,2,5.22,64.1,2,4.1,3,4,3,3
2861,18,2,6.89,86.0,2,7.5,3,3,3,3
1222,21,2,6.85,95.4,2,6.4,3,1,3,3
14466,18,2,2.43,40.6,2,8.6,3,0,3,3
4865,24,2,3.39,67.2,2,9.4,3,2,3,3
12024,22,2,6.6,93.1,2,7.0,3,2,3,3
14029,22,2,3.84,57.9,2,9.2,3,1,3,3
12134,20,2,2.21,68.5,2,9.9,3,0,3,3
4925,19,2,5.49,75.6,2,8.0,3,2,3,3
4533,22,2,1.04,97.0,2,8.7,3,2,3,3
1673,19,2,1.49,70.4,2,6.5,3,3,3,3
16804,18,2,4.68,86.1,2,7.1,3,0,3,3
14652,19,2,7.21,98.9,2,8.8,3,3,3,3
19397,17,2,5.91,95.9,2,7.6,3,4,3,3
4056,20,2,6.42,81.5,2,7.7,3,4,3,3
6953,23,2,3.45,73.8,2,6.5,3,3,3,3
14882,24,2,5.52,93.7,2,4.7,3,4,3,3
10001,19,2,2.33,89.7,2,9.6,3,1,3,3
18870,23,2,0.88,98.0,2,4.5,3,1,3,3
10468,20,2,3.77,63.6,2,5.7,3,2,3,3
14616,23,2,5.0,80.8,2,8.2,3,1,3,3
12407,20,2,7.65,48.5,2,8.7,3,2,3,3
16156,18,2,6.92,99.1,2,4.1,3,3,3,3
10238,17,2,7.66,40.6,2,4.1,3,4,3,3
15212,24,2,5.09,87.3,2,9.8,3,0,3,3
12457,18,2,4.44,61.8,2,8.3,3,0,3,3
18711,18,2,1.17,99.4,2,4.4,3,4,3,3
9488,19,2,4.95,54.2,2,8.6,3,4,3,3
13939,23,2,7.9,50.3,2,6.6,3,1,3,3
12031,22,2,0.33,96.3,2,6.7,3,2,3,3
4318,20,2,0.9,50.9,2,4.9,3,2,3,3
9981,20,2,4.96,50.0,2,6.8,3,4,3,3
18213,19,2,4.16,79.3,2,5.5,3,4,3,3
7386,17,2,2.79,59.7,2,7.8,3,3,3,3
5520,21,2,0.08,99.4,2,6.1,3,4,3,3
859,22,2,3.08,88.1,2,6.2,3,4,3,3
15328,24,2,5.28,98.9,2,5.1,3,0,3,3
4440,19,2,2.1,88.5,2,6.1,3,0,3,3
9034,20,2,3.98,97.7,2,4.7,3,0,3,3
7876,22,2,1.78,97.2,2,4.1,3,2,3,3
596,23,2,0.21,82.5,2,6.6,3,0,3,3
17619,24,2,3.11,47.6,2,6.6,3,4,3,3
8805,21,2,0.09,63.1,2,9.9,3,4,3,3
7800,18,2,5.7,68.2,2,9.2,3,4,3,3
9187,17,2,2.94,46.6,2,4.2,3,4,3,3
10971,19,2,3.86,93.5,2,9.8,3,3,3,3
9747,18,2,5.96,86.1,2,6.7,3,4,3,3
15740,22,2,1.65,77.9,2,5.6,3,2,3,3
1952,21,2,2.86,45.1,2,4.1,3,0,3,3
9121,22,2,1.42,80.4,2,7.1,3,3,3,3
16458,24,2,4.19,97.9,2,7.2,3,3,3,3
14333,19,2,7.45,63.0,2,4.1,3,1,3,3
15002,21,2,6.04,83.4,2,8.9,3,0,3,3
6945,23,2,4.41,59.6,2,9.3,3,2,3,3
9966,19,2,0.59,64.6,2,9.3,3,2,3,3
7831,18,2,4.29,63.7,2,8.8,3,0,3,3
2514,23,2,7.76,96.1,2,5.7,3,4,3,3
6733,21,2,1.79,42.1,2,9.3,3,3,3,3
5560,18,2,7.6,64.9,2,8.5,3,1,3,3
19855,22,2,2.48,94.7,2,4.1,3,3,3,3
7861,22,2,5.45,53.4,2,9.1,3,0,3,3
17301,19,2,3.04,64.5,2,8.6,3,0,3,3
11028,19,2,2.78,64.5,2,8.3,3,1,3,3
4701,24,2,7.85,71.0,2,5.6,3,3,3,3
17840,22,2,3.98,48.0,2,6.6,3,4,3,3
2234,18,2,0.41,88.9,2,8.4,3,4,3,3
11243,19,2,3.74,91.4,2,6.0,3,4,3,3
10297,21,2,3.6,85.4,2,5.4,3,2,3,3
18817,20,2,4.4,56.4,2,5.4,3,0,3,3
7957,22,2,6.79,42.8,2,4.2,3,3,3,3
1177,19,2,4.62,66.5,2,5.2,3,4,3,3
12924,22,2,4.34,89.4,2,7.3,3,2,3,3
16130,24,2,2.24,94.1,2,6.1,3,2,3,3
12903,17,2,1.12,48.5,2,7.1,3,4,3,3
9216,18,2,3.95,75.9,2,8.7,3,3,3,3
11491,21,2,0.88,79.5,2,7.4,3,3,3,3
11962,21,2,4.43,50.4,2,4.1,3,1,3,3
15032,21,2,3.6,85.4,2,5.4,3,1,3,3
14855,21,2,4.83,95.0,2,6.8,3,1,3,3
16685,19,2,0.81,51.4,2,8.9,3,0,3,3
4242,19,2,4.82,86.2,2,4.4,3,4,3,3
5425,19,2,2.71,77.6,2,6.1,3,2,3,3
7448,20,2,4.6,88.4,2,8.4,3,4,3,3
3402,24,2,5.11,88.4,2,6.1,3,0,3,3
7493,18,2,2.97,57.2,2,4.7,3,1,3,3
16309,18,2,7.72,64.7,2,6.4,3,2,3,3
1551,19,2,6.53,45.5,2,5.1,3,0,3,3
1010,21,2,3.78,43.9,2,4.6,3,1,3,3
14926,17,2,7.89,68.8,2,7.0,3,1,3,3
15579,24,2,3.18,94.5,2,7.4,3,3,3,3
10930,17,2,6.56,88.2,2,8.4,3,4,3,3
16798,24,2,5.29,99.4,2,6.0,3,1,3,3
5096,18,2,0.43,98.1,2,5.6,3,0,3,3
649,24,2,6.31,54.2,2,5.6,3,2,3,3
14417,24,2,7.31,86.2,2,4.2,3,0,3,3
11055,18,2,2.62,46.1,2,7.6,3,1,3,3
4976,23,2,6.11,86.1,2,5.8,3,3,3,3
728,17,2,3.34,41.4,2,7.1,3,4,3,3
16008,17,2,4.65,47.6,2,5.6,3,2,3,3
13119,22,2,2.63,86.1,2,7.5,3,3,3,3
8743,24,2,7.7,76.7,2,8.1,3,1,3,3
8170,21,2,0.67,40.6,2,7.5,3,2,3,3
14353,19,2,7.33,92.2,2,6.9,3,2,3,3
6861,22,2,0.9,61.2,2,9.4,3,1,3,3
332,19,2,0.68,87.2,2,8.1,3,3,3,3
7028,24,2,6.63,67.0,2,9.0,3,1,3,3
13078,21,2,3.65,71.8,2,9.9,3,3,3,3
8700,23,2,2.85,54.9,2,4.9,3,3,3,3
212,22,2,2.55,99.4,2,5.9,3,0,3,3
19148,22,2,7.66,77.7,2,8.7,3,4,3,3
17488,22,2,0.67,81.1,2,6.5,3,2,3,3
6344,22,2,4.07,51.5,2,9.5,3,2,3,3
1782,19,2,6.35,68.4,2,9.5,3,0,3,3
14799,18,2,2.12,62.4,2,7.5,3,4,3,3
3544,23,2,5.93,76.2,2,6.0,3,0,3,3
1439,19,2,5.99,79.2,2,8.6,3,3,3,3
10708,22,2,5.5,51.2,2,7.2,3,4,3,3
2869,23,2,3.33,85.3,2,5.9,3,4,3,3
2435,20,2,6.03,82.0,2,9.9,3,0,3,3
6831,21,2,5.86,50.7,2,5.0,3,1,3,3
4793,24,2,7.56,52.9,2,9.5,3,1,3,3
9421,20,2,3.75,81.7,2,6.8,3,3,3,3
19618,20,2,3.21,45.7,2,5.4,3,0,3,3
19775,21,2,5.31,81.1,2,5.7,3,3,3,3
6476,19,2,0.26,90.1,2,6.7,3,1,3,3
9507,18,2,5.66,82.6,2,9.0,3,3,3,3
15248,18,2,3.49,85.7,2,4.4,3,0,3,3
13444,20,2,4.29,51.7,2,4.1,3,4,3,3
14582,19,2,5.05,55.7,2,7.4,3,3,3,3
13298,24,2,0.27,85.6,2,6.7,3,4,3,3
13,22,2,6.76,46.4,2,8.1,3,3,3,3
11982,17,2,7.79,73.9,2,8.9,3,0,3,3
819,22,2,3.88,88.6,2,5.7,3,0,3,3
10977,22,2,0.57,88.4,2,9.2,3,0,3,3
19700,17,2,4.08,43.8,2,9.2,3,1,3,3
8185,21,2,1.72,46.1,2,9.4,3,0,3,3
9897,23,2,5.67,61.1,2,4.9,3,2,3,3
454,17,2,3.88,67.7,2,8.5,3,0,3,3
14665,20,2,1.91,63.8,2,5.1,3,1,3,3
19705,21,2,6.03,60.9,2,9.3,3,2,3,3
9849,22,2,1.39,68.4,2,5.9,3,0,3,3
3458,17,2,3.4,52.4,2,8.6,3,2,3,3
17594,20,2,5.77,43.1,2,4.4,3,2,3,3
18333,24,2,1.09,45.8,2,4.7,3,1,3,3
660,19,2,0.31,50.4,2,8.4,3,2,3,3
18691,17,2,6.87,91.9,2,7.3,3,2,3,3
19007,18,2,7.44,95.0,2,4.9,3,1,3,3
11101,24,2,0.56,80.0,2,8.8,3,1,3,3
17245,18,2,5.38,57.0,2,7.5,3,4,3,3
941,22,2,4.7,76.0,2,4.7,3,3,3,3
2740,19,2,6.72,52.6,2,9.3,3,1,3,3
9605,20,2,2.44,95.7,2,9.1,3,0,3,3
12966,23,2,1.29,46.9,2,6.5,3,2,3,3
15705,18,2,0.8,93.8,2,6.7,3,3,3,3
18429,17,2,3.41,78.0,2,5.4,3,1,3,3
15667,20,2,6.42,81.1,2,6.0,3,2,3,3
19557,23,2,3.22,94.3,2,4.9,3,3,3,3
4072,23,2,4.08,40.7,2,9.6,3,4,3,3
1401,23,2,6.72,97.8,2,7.2,3,1,3,3
7691,24,2,0.58,72.6,2,7.2,3,1,3,3
8223,21,2,4.06,73.8,2,9.0,3,3,3,3
8124,22,2,5.9,44.7,2,7.1,3,4,3,3
6364,19,2,6.62,54.8,2,7.8,3,1,3,3
5797,23,2,6.03,53.9,2,9.3,3,4,3,3
3678,23,2,2.15,60.6,2,8.6,3,1,3,3
6567,17,2,4.22,50.3,2,4.5,3,1,3,3
17826,21,2,1.52,49.0,2,5.2,3,2,3,3
13811,22,2,1.78,92.6,2,5.3,3,1,3,3
10968,19,2,0.25,65.1,2,9.6,3,0,3,3
11813,21,2,3.23,64.2,2,6.5,3,4,3,3
13665,17,2,2.24,94.6,2,8.1,3,1,3,3
5189,23,2,2.56,78.8,2,6.7,3,4,3,3
14624,19,2,3.11,46.2,2,6.9,3,3,3,3
1109,24,2,1.44,79.7,2,7.1,3,3,3,3
17534,23,2,4.69,89.6,2,5.6,3,0,3,3
10309,17,2,3.01,64.3,2,7.6,3,1,3,3
3230,23,2,0.46,69.8,2,9.9,3,1,3,3
12921,24,2,3.39,46.8,2,5.5,3,0,3,3
15461,23,2,6.16,46.8,2,7.9,3,2,3,3
13715,18,2,2.96,48.3,2,7.7,3,1,3,3
11512,21,2,4.28,91.8,2,7.2,3,4,3,3
16409,24,2,4.65,72.6,2,5.5,3,3,3,3
5836,23,2,2.98,49.1,2,4.6,3,2,3,3
4327,23,2,6.56,80.0,2,4.4,3,2,3,3
15093,20,2,6.65,49.1,2,6.4,3,0,3,3
1780,22,2,6.72,60.4,2,6.7,3,1,3,3
2554,18,2,1.77,84.4,2,6.0,3,2,3,3
2687,18,2,1.1,79.0,2,4.9,3,2,3,3
1041,22,2,3.63,80.3,2,9.7,3,2,3,3
18758,19,2,1.72,86.4,2,7.4,3,4,3,3
1564,24,2,3.06,78.2,2,6.3,3,2,3,3
17013,19,2,5.76,42.3,2,4.8,3,2,3,3
556,21,2,4.94,58.9,2,6.8,3,2,3,3
3072,20,2,1.24,98.3,2,5.6,3,2,3,3
16687,24,2,4.53,98.0,2,5.1,3,3,3,3
4475,23,2,1.45,55.3,2,6.0,3,4,3,3
7530,17,2,7.31,77.0,2,6.0,3,4,3,3
15280,19,2,3.76,44.1,2,7.7,3,4,3,3
17860,19,2,0.68,55.0,2,5.2,3,4,3,3
14788,22,2,1.35,48.7,2,5.5,3,0,3,3
14645,20,2,5.63,82.6,2,5.1,3,2,3,3
1417,22,2,7.91,46.2,2,5.1,3,0,3,3
14239,19,2,2.12,81.1,2,6.4,3,2,3,3
17496,23,2,1.19,81.7,2,7.3,3,2,3,3
13367,17,2,3.22,45.4,2,5.8,3,2,3,3
4602,24,2,7.7,96.9,2,9.1,3,3,3,3
9411,23,2,0.08,71.2,2,6.9,3,4,3,3
14446,21,2,7.04,89.9,2,5.9,3,2,3,3
7962,17,2,2.31,95.2,2,4.5,3,3,3,3
7400,20,2,0.78,78.9,2,7.4,3,3,3,3
19253,24,2,5.63,99.4,2,4.2,3,1,3,3
10406,18,2,7.23,42.3,2,8.2,3,3,3,3
1239,19,2,4.91,72.9,2,9.8,3,4,3,3
3736,18,2,4.93,66.9,2,6.1,3,4,3,3
8962,20,2,4.62,95.3,2,9.0,3,2,3,3
12132,23,2,7.41,43.6,2,9.2,3,0,3,3
